AQEBBQADSwAwSAJBAJ3uv8XuvZbfTHz1Pxv6Fdhdc+8ExnGPjAez94Xv7nXntO9a
OuB5wyZakA5F9gKJCvb7T6+iuNaTj38BHDWFszUCAwEAATANBgkqhkiG9w0BAQQF
AANBADwwaIImb++eEe830oyQMId7PohaWrVuon3e0HkrOxobY+QTAC2L+qF52x5Y
E/nZkFKL+BcTxGCY8ybYT96PhrI=&lt;/X509Certificate&gt;
	&lt;/X509Data&gt;
	&lt;KeyValue&gt;
&lt;RSAKeyValue&gt;
&lt;Modulus&gt;
tab7CHhQ9N6KDBHtcq6mAKzevgV4pUPSLevAw5UkeKn04A1NME/GNmrcMhwPfnRq
NjgFDARtqZxhB1khSDF8DGu4Qu6jNCTgFDwJuZDc1ZISic0z6qq7ynmR0ELL7N2+
10rS3alPjnep638iGz0eRYa+7IUNCbyg7RLO8iqNx9s=
&lt;/Modulus&gt;
&lt;Exponent&gt;
AQAB
&lt;/Exponent&gt;
&lt;/RSAKeyValue&gt;
&lt;/KeyValue&gt;
 &lt;/KeyInfo&gt;
&lt;/Signature&gt;
&lt;item&gt;&lt;Semilla&gt;024456374084&lt;/Semilla&gt;&lt;/item&gt;&lt;/getToken&gt;
</pszXml>
    </ns0:getToken>
  </soap-env:Body>
</soap-env:Envelope>
2020-03-10 05:56:49,797 | urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): maullin.sii.cl:443
2020-03-10 05:56:49,923 | urllib3.connectionpool - DEBUG - https://maullin.sii.cl:443 "POST /DTEWS/GetTokenFromSeed.jws HTTP/1.1" 200 None
2020-03-10 05:56:49,925 | zeep.transports - DEBUG - HTTP Response from https://maullin.sii.cl/DTEWS/GetTokenFromSeed.jws (status: 200):
<?xml version="1.0" encoding="UTF-8"?>
<soapenv:Envelope xmlns:soapenv="http://schemas.xmlsoap.org/soap/envelope/" xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance">
 <soapenv:Body>
  <ns1:getTokenResponse soapenv:encodingStyle="http://schemas.xmlsoap.org/soap/encoding/" xmlns:ns1="http://DefaultNamespace">
   <ns1:getTokenReturn xsi:type="xsd:string">&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot;?&gt;&lt;SII:RESPUESTA xmlns:SII=&quot;http://www.sii.cl/XMLSchema&quot;&gt;&lt;SII:RESP_HDR&gt;&lt;ESTADO&gt;10&lt;/ESTADO&gt;&lt;GLOSA&gt;XML Inv&#239;&#191;&#189;lido, elemento &#239;&#191;&#189;Certificate&#239;&#191;&#189; no existe, funci&#239;&#191;&#189;n getCertificado&lt;/GLOSA&gt;&lt;/SII:RESP_HDR&gt;&lt;/SII:RESPUESTA&gt;</ns1:getTokenReturn>
  </ns1:getTokenResponse>
 </soapenv:Body>
</soapenv:Envelope>
2020-03-10 05:56:49,929 | root - ERROR - get_seed:: Server respond with invalid state code : 10
2020-03-10 05:56:49,929 | root - INFO - Application stopped.
